txn_id,error_code,recovery_class,amount,attempt,action,delay_h,reason,succeeded,_true_cause
3370,card_declined,HARD_DECLINE,258.9,1,RETRY,48.0,RETRY at +48h | p=0.699 pen=0.03 EV=170.9 seq=194.9 (best of 18 candidates),True,NO_FUNDS
3402,payment_failed,HARD_DECLINE,269.81,1,RETRY,48.0,RETRY at +48h | p=0.743 pen=0.01 EV=194.8 seq=220.7 (best of 18 candidates),True,NO_FUNDS
3403,gateway_technical_error,SOFT_TRANSIENT,730.86,1,RETRY,48.0,RETRY at +48h | p=0.852 pen=0.00 EV=619.9 seq=711.2 (best of 18 candidates),True,GATEWAY_ISSUE
3406,payment_declined,HARD_DECLINE,2769.75,1,RETRY,120.0,RETRY at +120h | p=0.508 pen=0.05 EV=1391.1 seq=1858.5 (best of 18 candidates),False,AUTH_FAIL
3406,payment_declined,HARD_DECLINE,2769.75,2,RETRY,168.0,RETRY at +168h | p=0.352 pen=0.09 EV=949.8 seq=949.8 (best of 1 candidates),False,AUTH_FAIL
3435,insufficient_funds,FUNDS,289.77,1,RETRY,120.0,RETRY at +120h | p=0.841 pen=0.00 EV=241.1 seq=268.0 (best of 18 candidates),True,NO_FUNDS
3448,payment_timed_out,SOFT_TRANSIENT,2359.58,1,RETRY,6.0,RETRY at +6h | p=0.696 pen=0.00 EV=1639.3 seq=2070.0 (best of 18 candidates),True,GATEWAY_ISSUE
3484,credit_failed,HARD_DECLINE,111.53,1,NUDGE,0.5,NUDGE at +0.5h | p=0.176 pen=0.00 EV=18.8 seq=36.1 (best of 18 candidates),False,LIMIT_EXCEEDED
3484,credit_failed,HARD_DECLINE,111.53,2,NUDGE,2.0,NUDGE at +2h | p=0.174 pen=0.00 EV=18.5 seq=35.9 (best of 15 candidates),False,LIMIT_EXCEEDED
3484,credit_failed,HARD_DECLINE,111.53,3,NUDGE,12.0,NUDGE at +12h | p=0.121 pen=0.00 EV=12.6 seq=31.1 (best of 13 candidates),False,LIMIT_EXCEEDED
3484,credit_failed,HARD_DECLINE,111.53,4,RETRY,48.0,RETRY at +48h | p=0.295 pen=0.04 EV=21.0 seq=21.0 (best of 9 candidates),True,LIMIT_EXCEEDED
3492,card_declined,HARD_DECLINE,657.68,1,RETRY,0.5,RETRY at +0.5h | p=0.741 pen=0.02 EV=479.4 seq=544.0 (best of 18 candidates),True,NO_FUNDS
3549,payment_timed_out,SOFT_TRANSIENT,1188.75,1,RETRY,48.0,RETRY at +48h | p=0.695 pen=0.00 EV=824.2 seq=1025.5 (best of 18 candidates),False,CUSTOMER_ABANDON
3549,payment_timed_out,SOFT_TRANSIENT,1188.75,2,RETRY,72.0,RETRY at +72h | p=0.553 pen=0.00 EV=654.7 seq=899.3 (best of 3 candidates),False,CUSTOMER_ABANDON
3549,payment_timed_out,SOFT_TRANSIENT,1188.75,3,RETRY,120.0,RETRY at +120h | p=0.457 pen=0.00 EV=540.7 seq=837.8 (best of 2 candidates),False,CUSTOMER_ABANDON
3549,payment_timed_out,SOFT_TRANSIENT,1188.75,4,RETRY,168.0,RETRY at +168h | p=0.462 pen=0.00 EV=547.0 seq=547.0 (best of 1 candidates),False,CUSTOMER_ABANDON
3581,payment_timed_out,SOFT_TRANSIENT,380.69,1,RETRY,72.0,RETRY at +72h | p=0.668 pen=0.00 EV=251.8 seq=323.4 (best of 18 candidates),False,CUSTOMER_ABANDON
3581,payment_timed_out,SOFT_TRANSIENT,380.69,2,RETRY,120.0,RETRY at +120h | p=0.560 pen=0.00 EV=210.8 seq=295.9 (best of 2 candidates),False,CUSTOMER_ABANDON
3581,payment_timed_out,SOFT_TRANSIENT,380.69,3,RETRY,168.0,RETRY at +168h | p=0.515 pen=0.00 EV=193.7 seq=193.7 (best of 1 candidates),False,CUSTOMER_ABANDON
3590,insufficient_funds,FUNDS,419.06,1,NUDGE,2.0,NUDGE at +2h | p=0.254 pen=0.00 EV=105.5 seq=362.0 (best of 18 candidates),False,NO_FUNDS
3590,insufficient_funds,FUNDS,419.06,2,NUDGE,24.0,NUDGE at +24h | p=0.242 pen=0.00 EV=100.6 seq=361.1 (best of 13 candidates),False,NO_FUNDS
3590,insufficient_funds,FUNDS,419.06,3,NUDGE,48.0,NUDGE at +48h | p=0.225 pen=0.00 EV=93.2 seq=359.8 (best of 6 candidates),False,NO_FUNDS
3590,insufficient_funds,FUNDS,419.06,4,RETRY,168.0,RETRY at +168h | p=0.826 pen=0.00 EV=343.7 seq=343.7 (best of 3 candidates),True,NO_FUNDS
3592,payment_collect_request_expired,ABANDONED,318.8,1,NUDGE,0.5,NUDGE at +0.5h | p=0.248 pen=0.00 EV=78.1 seq=141.5 (best of 18 candidates),False,CUSTOMER_ABANDON
3592,payment_collect_request_expired,ABANDONED,318.8,2,NUDGE,2.0,NUDGE at +2h | p=0.267 pen=0.00 EV=84.2 seq=136.2 (best of 15 candidates),False,CUSTOMER_ABANDON
3592,payment_collect_request_expired,ABANDONED,318.8,3,NUDGE,12.0,NUDGE at +12h | p=0.225 pen=0.00 EV=70.9 seq=124.2 (best of 13 candidates),False,CUSTOMER_ABANDON
3592,payment_collect_request_expired,ABANDONED,318.8,4,NUDGE,24.0,NUDGE at +24h | p=0.219 pen=0.00 EV=68.8 seq=68.8 (best of 9 candidates),False,CUSTOMER_ABANDON
3596,payment_timed_out,SOFT_TRANSIENT,1983.25,1,RETRY,2.0,RETRY at +2h | p=0.676 pen=0.00 EV=1338.1 seq=1685.1 (best of 18 candidates),True,GATEWAY_ISSUE
3664,authentication_failed,AUTH_FAILED,506.25,1,NUDGE,0.5,NUDGE at +0.5h | p=0.289 pen=0.00 EV=145.6 seq=257.6 (best of 18 candidates),False,AUTH_FAIL
3664,authentication_failed,AUTH_FAILED,506.25,2,NUDGE,2.0,NUDGE at +2h | p=0.313 pen=0.00 EV=157.6 seq=249.8 (best of 15 candidates),True,AUTH_FAIL
3677,payment_declined,HARD_DECLINE,1505.3,1,NUDGE,0.5,NUDGE at +0.5h | p=0.236 pen=0.00 EV=354.7 seq=747.4 (best of 18 candidates),False,LIMIT_EXCEEDED
3677,payment_declined,HARD_DECLINE,1505.3,2,RETRY,120.0,RETRY at +120h | p=0.375 pen=0.19 EV=513.9 seq=762.9 (best of 15 candidates),True,LIMIT_EXCEEDED
3687,authentication_failed,AUTH_FAILED,6326.19,1,SWITCH_METHOD,0.5,SWITCH_METHOD at +0.5h | p=0.293 pen=0.00 EV=1851.0 seq=3076.2 (best of 18 candidates),True,AUTH_FAIL
3688,insufficient_funds,FUNDS,295.47,1,RETRY,0.5,RETRY at +0.5h | p=0.798 pen=0.00 EV=233.2 seq=260.3 (best of 18 candidates),True,NO_FUNDS
3702,gateway_technical_error,SOFT_TRANSIENT,1654.12,1,RETRY,0.5,RETRY at +0.5h | p=0.845 pen=0.00 EV=1395.5 seq=1613.1 (best of 18 candidates),True,GATEWAY_ISSUE
3785,payment_declined,HARD_DECLINE,6226.55,1,NUDGE,0.5,NUDGE at +0.5h | p=0.191 pen=0.00 EV=1190.4 seq=2219.0 (best of 18 candidates),True,AUTH_FAIL
3802,customer_bank_account_mismatch,METHOD_BROKEN,2392.89,1,SWITCH_METHOD,0.5,SWITCH_METHOD at +0.5h | p=0.475 pen=0.00 EV=1133.1 seq=1673.5 (best of 18 candidates),False,INSTRUMENT_STATE
3802,customer_bank_account_mismatch,METHOD_BROKEN,2392.89,2,SWITCH_METHOD,6.0,SWITCH_METHOD at +6h | p=0.416 pen=0.00 EV=994.1 seq=1594.3 (best of 15 candidates),True,INSTRUMENT_STATE
3812,gateway_technical_error,SOFT_TRANSIENT,4590.31,1,RETRY,48.0,RETRY at +48h | p=0.774 pen=0.00 EV=3550.4 seq=4347.0 (best of 18 candidates),True,GATEWAY_ISSUE
3832,insufficient_funds,FUNDS,1098.52,1,RETRY,0.5,RETRY at +0.5h | p=0.804 pen=0.00 EV=880.7 seq=989.6 (best of 18 candidates),True,NO_FUNDS
3913,payment_declined,HARD_DECLINE,3219.87,1,RETRY,120.0,RETRY at +120h | p=0.297 pen=0.12 EV=924.7 seq=1613.4 (best of 18 candidates),False,AUTH_FAIL
3913,payment_declined,HARD_DECLINE,3219.87,2,RETRY,168.0,RETRY at +168h | p=0.312 pen=0.09 EV=980.1 seq=980.1 (best of 1 candidates),False,AUTH_FAIL
3924,insufficient_funds,FUNDS,3211.03,1,RETRY,48.0,RETRY at +48h | p=0.430 pen=0.00 EV=1378.7 seq=2024.9 (best of 18 candidates),False,NO_FUNDS
3924,insufficient_funds,FUNDS,3211.03,2,RETRY,72.0,RETRY at +72h | p=0.354 pen=0.00 EV=1134.0 seq=1134.0 (best of 3 candidates),True,NO_FUNDS
3945,payment_timed_out,SOFT_TRANSIENT,727.79,1,RETRY,72.0,RETRY at +72h | p=0.670 pen=0.00 EV=485.2 seq=620.0 (best of 18 candidates),False,CUSTOMER_ABANDON
3945,payment_timed_out,SOFT_TRANSIENT,727.79,2,RETRY,120.0,RETRY at +120h | p=0.560 pen=0.00 EV=404.9 seq=569.3 (best of 2 candidates),False,CUSTOMER_ABANDON
3945,payment_timed_out,SOFT_TRANSIENT,727.79,3,RETRY,168.0,RETRY at +168h | p=0.517 pen=0.00 EV=373.4 seq=373.4 (best of 1 candidates),False,CUSTOMER_ABANDON
3981,payment_failed,HARD_DECLINE,6399.06,1,SWITCH_METHOD,6.0,SWITCH_METHOD at +6h | p=0.316 pen=0.02 EV=2010.7 seq=3261.8 (best of 18 candidates),False,NO_FUNDS
3981,payment_failed,HARD_DECLINE,6399.06,2,NUDGE,12.0,NUDGE at +12h | p=0.142 pen=0.00 EV=905.3 seq=2558.8 (best of 11 candidates),False,NO_FUNDS
3981,payment_failed,HARD_DECLINE,6399.06,3,SWITCH_METHOD,24.0,SWITCH_METHOD at +24h | p=0.289 pen=0.03 EV=1841.2 seq=3210.2 (best of 9 candidates),False,NO_FUNDS
3981,payment_failed,HARD_DECLINE,6399.06,4,SWITCH_METHOD,48.0,SWITCH_METHOD at +48h | p=0.303 pen=0.03 EV=1926.3 seq=1926.3 (best of 6 candidates),False,NO_FUNDS
4003,authentication_failed,AUTH_FAILED,367.57,1,RETRY,0.5,RETRY at +0.5h | p=0.280 pen=0.00 EV=100.5 seq=161.1 (best of 18 candidates),False,AUTH_FAIL
4003,authentication_failed,AUTH_FAILED,367.57,2,NUDGE,2.0,NUDGE at +2h | p=0.231 pen=0.00 EV=84.2 seq=144.2 (best of 15 candidates),False,AUTH_FAIL
4003,authentication_failed,AUTH_FAILED,367.57,3,NUDGE,12.0,NUDGE at +12h | p=0.215 pen=0.00 EV=78.1 seq=131.3 (best of 13 candidates),False,AUTH_FAIL
4003,authentication_failed,AUTH_FAILED,367.57,4,NUDGE,24.0,NUDGE at +24h | p=0.187 pen=0.00 EV=67.8 seq=67.8 (best of 9 candidates),False,AUTH_FAIL
4070,insufficient_funds,FUNDS,955.99,1,RETRY,48.0,RETRY at +48h | p=0.792 pen=0.00 EV=754.8 seq=856.8 (best of 18 candidates),True,NO_FUNDS
4087,bank_technical_error,SOFT_TRANSIENT,1333.88,1,RETRY,48.0,RETRY at +48h | p=0.855 pen=0.00 EV=1137.6 seq=1303.6 (best of 18 candidates),False,ISSUER_DOWN
4087,bank_technical_error,SOFT_TRANSIENT,1333.88,2,RETRY,120.0,RETRY at +120h | p=0.859 pen=0.00 EV=1142.7 seq=1294.6 (best of 3 candidates),True,ISSUER_DOWN
4089,payment_declined,HARD_DECLINE,218.12,1,SWITCH_METHOD,0.5,SWITCH_METHOD at +0.5h | p=0.338 pen=0.01 EV=68.2 seq=138.6 (best of 18 candidates),False,RISK_BLOCK
4089,payment_declined,HARD_DECLINE,218.12,2,RETRY,72.0,RETRY at +72h | p=0.546 pen=0.04 EV=106.2 seq=136.9 (best of 15 candidates),False,RISK_BLOCK
4089,payment_declined,HARD_DECLINE,218.12,3,RETRY,120.0,RETRY at +120h | p=0.394 pen=0.09 EV=60.6 seq=99.7 (best of 2 candidates),False,RISK_BLOCK
4089,payment_declined,HARD_DECLINE,218.12,4,RETRY,168.0,RETRY at +168h | p=0.397 pen=0.08 EV=64.5 seq=64.5 (best of 1 candidates),False,RISK_BLOCK
4156,credit_failed,HARD_DECLINE,3535.25,1,NUDGE,0.5,NUDGE at +0.5h | p=0.187 pen=0.00 EV=661.0 seq=1526.6 (best of 18 candidates),False,AUTH_FAIL
4156,credit_failed,HARD_DECLINE,3535.25,2,NUDGE,2.0,NUDGE at +2h | p=0.191 pen=0.00 EV=673.9 seq=1535.7 (best of 15 candidates),False,AUTH_FAIL
4156,credit_failed,HARD_DECLINE,3535.25,3,NUDGE,12.0,NUDGE at +12h | p=0.138 pen=0.00 EV=488.1 seq=1405.8 (best of 13 candidates),False,AUTH_FAIL
4156,credit_failed,HARD_DECLINE,3535.25,4,RETRY,48.0,RETRY at +48h | p=0.315 pen=0.18 EV=1065.1 seq=1065.1 (best of 9 candidates),False,AUTH_FAIL
4175,card_declined,HARD_DECLINE,1582.26,1,RETRY,0.5,RETRY at +0.5h | p=0.519 pen=0.00 EV=817.9 seq=1128.9 (best of 18 candidates),True,NO_FUNDS
4210,payment_timed_out,SOFT_TRANSIENT,2092.99,1,RETRY,48.0,RETRY at +48h | p=0.751 pen=0.00 EV=1569.0 seq=1897.1 (best of 18 candidates),True,GATEWAY_ISSUE
4278,payment_timed_out,SOFT_TRANSIENT,452.75,1,RETRY,48.0,RETRY at +48h | p=0.664 pen=0.00 EV=298.2 seq=384.0 (best of 18 candidates),False,CUSTOMER_ABANDON
4278,payment_timed_out,SOFT_TRANSIENT,452.75,2,RETRY,72.0,RETRY at +72h | p=0.570 pen=0.00 EV=255.7 seq=361.8 (best of 3 candidates),False,CUSTOMER_ABANDON
4278,payment_timed_out,SOFT_TRANSIENT,452.75,3,RETRY,120.0,RETRY at +120h | p=0.550 pen=0.00 EV=246.6 seq=357.7 (best of 2 candidates),False,CUSTOMER_ABANDON
4278,payment_timed_out,SOFT_TRANSIENT,452.75,4,RETRY,168.0,RETRY at +168h | p=0.551 pen=0.00 EV=246.9 seq=246.9 (best of 1 candidates),False,CUSTOMER_ABANDON
4294,credit_failed,HARD_DECLINE,2266.45,1,NUDGE,0.5,NUDGE at +0.5h | p=0.175 pen=0.00 EV=394.8 seq=680.6 (best of 18 candidates),True,AUTH_FAIL
4305,authentication_failed,AUTH_FAILED,1521.16,1,NUDGE,0.5,NUDGE at +0.5h | p=0.233 pen=0.00 EV=353.6 seq=631.3 (best of 18 candidates),False,AUTH_FAIL
4305,authentication_failed,AUTH_FAILED,1521.16,2,NUDGE,2.0,NUDGE at +2h | p=0.239 pen=0.00 EV=362.1 seq=609.0 (best of 15 candidates),False,AUTH_FAIL
4305,authentication_failed,AUTH_FAILED,1521.16,3,NUDGE,12.0,NUDGE at +12h | p=0.214 pen=0.00 EV=324.3 seq=533.2 (best of 13 candidates),False,AUTH_FAIL
4305,authentication_failed,AUTH_FAILED,1521.16,4,NUDGE,24.0,NUDGE at +24h | p=0.175 pen=0.00 EV=265.8 seq=265.8 (best of 9 candidates),False,AUTH_FAIL
4307,bank_technical_error,SOFT_TRANSIENT,5217.22,1,RETRY,48.0,RETRY at +48h | p=0.797 pen=0.00 EV=4156.2 seq=5020.8 (best of 18 candidates),True,ISSUER_DOWN
4318,insufficient_funds,FUNDS,2065.83,1,NUDGE,0.5,NUDGE at +0.5h | p=0.259 pen=0.00 EV=535.0 seq=1029.3 (best of 18 candidates),False,NO_FUNDS
4318,insufficient_funds,FUNDS,2065.83,2,NUDGE,2.0,NUDGE at +2h | p=0.226 pen=0.00 EV=465.9 seq=931.3 (best of 15 candidates),False,NO_FUNDS
4318,insufficient_funds,FUNDS,2065.83,3,NUDGE,12.0,NUDGE at +12h | p=0.182 pen=0.00 EV=374.6 seq=866.5 (best of 13 candidates),True,NO_FUNDS
4327,payment_declined,HARD_DECLINE,1037.4,1,RETRY,120.0,RETRY at +120h | p=0.389 pen=0.08 EV=381.1 seq=563.0 (best of 18 candidates),False,AUTH_FAIL
4327,payment_declined,HARD_DECLINE,1037.4,2,RETRY,168.0,RETRY at +168h | p=0.309 pen=0.08 EV=297.7 seq=297.7 (best of 1 candidates),True,AUTH_FAIL
4371,insufficient_funds,FUNDS,593.14,1,RETRY,12.0,RETRY at +12h | p=0.804 pen=0.00 EV=474.2 seq=539.1 (best of 18 candidates),False,NO_FUNDS
4371,insufficient_funds,FUNDS,593.14,2,RETRY,24.0,RETRY at +24h | p=0.555 pen=0.00 EV=326.9 seq=448.7 (best of 9 candidates),False,NO_FUNDS
4371,insufficient_funds,FUNDS,593.14,3,RETRY,48.0,RETRY at +48h | p=0.466 pen=0.00 EV=274.0 seq=415.1 (best of 6 candidates),True,NO_FUNDS
4379,payment_cancelled,ABANDONED,3220.09,1,NUDGE,2.0,NUDGE at +2h | p=0.335 pen=0.00 EV=1078.6 seq=1866.4 (best of 18 candidates),True,CUSTOMER_ABANDON
4384,bank_technical_error,SOFT_TRANSIENT,2759.22,1,RETRY,48.0,RETRY at +48h | p=0.838 pen=0.00 EV=2309.2 seq=2683.5 (best of 18 candidates),True,ISSUER_DOWN
4426,insufficient_funds,FUNDS,4726.53,1,NUDGE,2.0,NUDGE at +2h | p=0.219 pen=0.00 EV=1033.9 seq=1679.4 (best of 18 candidates),False,NO_FUNDS
4426,insufficient_funds,FUNDS,4726.53,2,NUDGE,12.0,NUDGE at +12h | p=0.175 pen=0.00 EV=826.5 seq=1443.5 (best of 13 candidates),False,NO_FUNDS
4426,insufficient_funds,FUNDS,4726.53,3,NUDGE,24.0,NUDGE at +24h | p=0.158 pen=0.00 EV=747.9 seq=1325.3 (best of 9 candidates),False,NO_FUNDS
4426,insufficient_funds,FUNDS,4726.53,4,NUDGE,48.0,NUDGE at +48h | p=0.145 pen=0.00 EV=686.0 seq=686.0 (best of 6 candidates),False,NO_FUNDS
4438,gateway_technical_error,SOFT_TRANSIENT,171.04,1,RETRY,6.0,RETRY at +6h | p=0.839 pen=0.00 EV=140.9 seq=163.9 (best of 18 candidates),True,GATEWAY_ISSUE
4455,insufficient_funds,FUNDS,5157.96,1,NUDGE,0.5,NUDGE at +0.5h | p=0.358 pen=0.00 EV=1847.5 seq=3129.5 (best of 18 candidates),False,NO_FUNDS
4455,insufficient_funds,FUNDS,5157.96,2,NUDGE,2.0,NUDGE at +2h | p=0.388 pen=0.00 EV=1998.1 seq=3005.1 (best of 15 candidates),False,NO_FUNDS
4455,insufficient_funds,FUNDS,5157.96,3,NUDGE,12.0,NUDGE at +12h | p=0.318 pen=0.00 EV=1641.7 seq=2762.3 (best of 13 candidates),True,NO_FUNDS
4461,insufficient_funds,FUNDS,2338.83,1,NUDGE,0.5,NUDGE at +0.5h | p=0.275 pen=0.00 EV=643.0 seq=1461.1 (best of 18 candidates),False,NO_FUNDS
4461,insufficient_funds,FUNDS,2338.83,2,NUDGE,2.0,NUDGE at +2h | p=0.272 pen=0.00 EV=635.6 seq=1389.8 (best of 15 candidates),False,NO_FUNDS
4461,insufficient_funds,FUNDS,2338.83,3,NUDGE,24.0,NUDGE at +24h | p=0.215 pen=0.00 EV=501.2 seq=1314.9 (best of 13 candidates),False,NO_FUNDS
4461,insufficient_funds,FUNDS,2338.83,4,RETRY,168.0,RETRY at +168h | p=0.444 pen=0.00 EV=1036.1 seq=1036.1 (best of 6 candidates),False,NO_FUNDS
4477,insufficient_funds,FUNDS,1329.08,1,NUDGE,0.5,NUDGE at +0.5h | p=0.304 pen=0.00 EV=402.6 seq=792.7 (best of 18 candidates),False,NO_FUNDS
4477,insufficient_funds,FUNDS,1329.08,2,NUDGE,2.0,NUDGE at +2h | p=0.320 pen=0.00 EV=425.0 seq=796.5 (best of 15 candidates),True,NO_FUNDS
4484,invalid_vpa,METHOD_BROKEN,253.22,1,SWITCH_METHOD,0.5,SWITCH_METHOD at +0.5h | p=0.490 pen=0.00 EV=121.6 seq=173.5 (best of 18 candidates),True,INSTRUMENT_STATE
4510,gateway_technical_error,SOFT_TRANSIENT,2775.93,1,RETRY,72.0,RETRY at +72h | p=0.739 pen=0.00 EV=2048.7 seq=2597.0 (best of 18 candidates),True,GATEWAY_ISSUE
4533,payment_cancelled,ABANDONED,4855.81,1,NUDGE,0.5,NUDGE at +0.5h | p=0.271 pen=0.00 EV=1317.2 seq=2296.6 (best of 18 candidates),False,CUSTOMER_ABANDON
4533,payment_cancelled,ABANDONED,4855.81,2,NUDGE,2.0,NUDGE at +2h | p=0.277 pen=0.00 EV=1344.4 seq=2315.3 (best of 15 candidates),False,CUSTOMER_ABANDON
4533,payment_cancelled,ABANDONED,4855.81,3,NUDGE,12.0,NUDGE at +12h | p=0.277 pen=0.00 EV=1343.0 seq=2170.9 (best of 13 candidates),False,CUSTOMER_ABANDON
4533,payment_cancelled,ABANDONED,4855.81,4,NUDGE,24.0,NUDGE at +24h | p=0.236 pen=0.00 EV=1144.7 seq=1144.7 (best of 9 candidates),False,CUSTOMER_ABANDON
4584,payment_cancelled,ABANDONED,226.06,1,NUDGE,0.5,NUDGE at +0.5h | p=0.200 pen=0.00 EV=44.3 seq=78.0 (best of 18 candidates),False,CUSTOMER_ABANDON
4584,payment_cancelled,ABANDONED,226.06,2,NUDGE,2.0,NUDGE at +2h | p=0.191 pen=0.00 EV=42.2 seq=72.7 (best of 15 candidates),False,CUSTOMER_ABANDON
4584,payment_cancelled,ABANDONED,226.06,3,NUDGE,12.0,NUDGE at +12h | p=0.171 pen=0.00 EV=37.7 seq=68.2 (best of 13 candidates),False,CUSTOMER_ABANDON
4584,payment_cancelled,ABANDONED,226.06,4,NUDGE,24.0,NUDGE at +24h | p=0.167 pen=0.00 EV=36.7 seq=36.7 (best of 9 candidates),False,CUSTOMER_ABANDON
4590,payment_collect_request_expired,ABANDONED,4053.57,1,NUDGE,0.5,NUDGE at +0.5h | p=0.270 pen=0.00 EV=1095.4 seq=1998.5 (best of 18 candidates),False,CUSTOMER_ABANDON
4590,payment_collect_request_expired,ABANDONED,4053.57,2,NUDGE,2.0,NUDGE at +2h | p=0.306 pen=0.00 EV=1237.9 seq=1997.6 (best of 15 candidates),False,CUSTOMER_ABANDON
4590,payment_collect_request_expired,ABANDONED,4053.57,3,NUDGE,12.0,NUDGE at +12h | p=0.270 pen=0.00 EV=1094.0 seq=1773.8 (best of 13 candidates),True,CUSTOMER_ABANDON
4609,payment_cancelled,ABANDONED,2612.77,1,NUDGE,2.0,NUDGE at +2h | p=0.208 pen=0.00 EV=541.8 seq=960.4 (best of 18 candidates),True,CUSTOMER_ABANDON
4629,payment_collect_request_expired,ABANDONED,4159.05,1,NUDGE,0.5,NUDGE at +0.5h | p=0.275 pen=0.00 EV=1143.4 seq=2075.9 (best of 18 candidates),False,CUSTOMER_ABANDON
4629,payment_collect_request_expired,ABANDONED,4159.05,2,NUDGE,2.0,NUDGE at +2h | p=0.310 pen=0.00 EV=1286.5 seq=2136.8 (best of 15 candidates),False,CUSTOMER_ABANDON
4629,payment_collect_request_expired,ABANDONED,4159.05,3,NUDGE,12.0,NUDGE at +12h | p=0.274 pen=0.00 EV=1137.8 seq=2032.1 (best of 13 candidates),False,CUSTOMER_ABANDON
4629,payment_collect_request_expired,ABANDONED,4159.05,4,SWITCH_METHOD,24.0,SWITCH_METHOD at +24h | p=0.297 pen=0.00 EV=1231.5 seq=1231.5 (best of 9 candidates),False,CUSTOMER_ABANDON
4652,payment_failed,HARD_DECLINE,105.85,1,RETRY,0.5,RETRY at +0.5h | p=0.755 pen=0.03 EV=69.6 seq=76.1 (best of 18 candidates),True,NO_FUNDS
4669,credit_failed,HARD_DECLINE,288.36,1,NUDGE,0.5,NUDGE at +0.5h | p=0.143 pen=0.00 EV=40.4 seq=109.0 (best of 18 candidates),False,AUTH_FAIL
4669,credit_failed,HARD_DECLINE,288.36,2,NUDGE,2.0,NUDGE at +2h | p=0.149 pen=0.00 EV=42.0 seq=110.1 (best of 15 candidates),False,AUTH_FAIL
4669,credit_failed,HARD_DECLINE,288.36,3,NUDGE,12.0,NUDGE at +12h | p=0.114 pen=0.00 EV=31.9 seq=102.8 (best of 13 candidates),False,AUTH_FAIL
4669,credit_failed,HARD_DECLINE,288.36,4,RETRY,48.0,RETRY at +48h | p=0.323 pen=0.04 EV=80.0 seq=80.0 (best of 9 candidates),True,AUTH_FAIL
4684,payment_declined,HARD_DECLINE,1029.08,1,RETRY,48.0,RETRY at +48h | p=0.373 pen=0.02 EV=375.9 seq=607.7 (best of 18 candidates),False,AUTH_FAIL
4684,payment_declined,HARD_DECLINE,1029.08,2,RETRY,72.0,RETRY at +72h | p=0.369 pen=0.03 EV=369.6 seq=590.5 (best of 3 candidates),False,AUTH_FAIL
4684,payment_declined,HARD_DECLINE,1029.08,3,RETRY,120.0,RETRY at +120h | p=0.350 pen=0.03 EV=350.2 seq=567.6 (best of 2 candidates),True,AUTH_FAIL
4707,invalid_vpa,METHOD_BROKEN,4308.18,1,SWITCH_METHOD,0.5,SWITCH_METHOD at +0.5h | p=0.467 pen=0.00 EV=2009.7 seq=2924.1 (best of 18 candidates),False,INSTRUMENT_STATE
4707,invalid_vpa,METHOD_BROKEN,4308.18,2,SWITCH_METHOD,6.0,SWITCH_METHOD at +6h | p=0.399 pen=0.00 EV=1715.7 seq=2746.2 (best of 15 candidates),False,INSTRUMENT_STATE
4707,invalid_vpa,METHOD_BROKEN,4308.18,3,SWITCH_METHOD,24.0,SWITCH_METHOD at +24h | p=0.398 pen=0.00 EV=1714.1 seq=2725.2 (best of 11 candidates),False,INSTRUMENT_STATE
4707,invalid_vpa,METHOD_BROKEN,4308.18,4,SWITCH_METHOD,48.0,SWITCH_METHOD at +48h | p=0.391 pen=0.00 EV=1680.9 seq=1680.9 (best of 6 candidates),False,INSTRUMENT_STATE
4725,payment_timed_out,SOFT_TRANSIENT,220.82,1,RETRY,48.0,RETRY at +48h | p=0.762 pen=0.00 EV=165.7 seq=200.1 (best of 18 candidates),False,GATEWAY_ISSUE
4725,payment_timed_out,SOFT_TRANSIENT,220.82,2,RETRY,72.0,RETRY at +72h | p=0.660 pen=0.00 EV=143.2 seq=189.5 (best of 3 candidates),True,GATEWAY_ISSUE
4748,gateway_technical_error,SOFT_TRANSIENT,637.68,1,RETRY,48.0,RETRY at +48h | p=0.853 pen=0.00 EV=541.1 seq=621.6 (best of 18 candidates),True,GATEWAY_ISSUE
4755,payment_declined,HARD_DECLINE,1700.78,1,RETRY,48.0,RETRY at +48h | p=0.570 pen=0.01 EV=962.8 seq=1326.6 (best of 18 candidates),True,NO_FUNDS
4782,payment_failed,HARD_DECLINE,3219.28,1,SWITCH_METHOD,48.0,SWITCH_METHOD at +48h | p=0.320 pen=0.03 EV=1020.2 seq=1843.2 (best of 18 candidates),False,RISK_BLOCK
4782,payment_failed,HARD_DECLINE,3219.28,2,RETRY,168.0,RETRY at +168h | p=0.380 pen=0.04 EV=1210.2 seq=1210.2 (best of 3 candidates),False,RISK_BLOCK
4808,payment_timed_out,SOFT_TRANSIENT,858.17,1,RETRY,0.5,RETRY at +0.5h | p=0.784 pen=0.00 EV=670.2 seq=804.0 (best of 18 candidates),True,GATEWAY_ISSUE
4821,insufficient_funds,FUNDS,160.97,1,RETRY,0.5,RETRY at +0.5h | p=0.871 pen=0.00 EV=137.6 seq=150.6 (best of 18 candidates),True,NO_FUNDS
4825,insufficient_funds,FUNDS,334.18,1,RETRY,48.0,RETRY at +48h | p=0.863 pen=0.00 EV=285.8 seq=310.7 (best of 18 candidates),True,NO_FUNDS
4863,credit_failed,HARD_DECLINE,2056.87,1,NUDGE,0.5,NUDGE at +0.5h | p=0.163 pen=0.00 EV=334.2 seq=650.3 (best of 18 candidates),True,AUTH_FAIL
